Getting Data...
netR,daysToBreakout,exitParam
15.570493469496672,46,15
17.309652817071896,46,16
15.613954979030149,46,17
14.453464172717036,46,18
15.207700359826143,46,19
15.529591551116829,46,20
1.8392334084597213,46,21
2.1515657064710876,46,22
2.2115177978486957,46,23
0.7401355394353413,46,24
0.1811708742772637,46,25
-0.6861382971137227,46,26
-0.751539343887323,46,27
-1.5667445023203148,46,28
-1.967051597203915,46,29
-2.7970362142130463,46,30
-7.003382953073762,46,31
-7.995725442103027,46,32
14.876274820154482,47,3
5.879703136568411,47,4
3.9407104238262174,47,5
3.9001788333200293,47,6
4.13510767053869,47,7
7.57930447717391,47,8
8.602384473812416,47,9
7.905422613715096,47,10
17.99085526544886,47,11
16.642537753934775,47,12
17.651019011305582,47,13
16.395307309442614,47,14
16.800539777027204,47,15
18.72971717354668,47,16
16.40256110974154,47,17
15.110218975443749,47,18
15.580666863256196,47,19
15.902558054546885,47,20
2.088691242914181,47,21
2.2922945989304,47,22
2.352246690308008,47,23
0.8753916416323477,47,24
0.3093905318513048,47,25
-0.5595800222978813,47,26
-0.6315288717067432,47,27
-1.4533795611725349,47,28
-1.8536866560561351,47,29
-2.683671273065266,47,30
-6.890018011925982,47,31
-7.882360500955246,47,32
14.324451724687433,48,3
5.6291357071487855,48,4
3.295604601131584,48,5
3.609873724860303,48,6
3.9889766717035475,48,7
7.433173478338768,48,8
8.279241839693698,48,9
7.490850280129784,48,10
17.57628293186355,48,11
16.589908437159632,48,12
17.76939364026658,48,13
16.713373234656267,48,14
16.879227221381733,48,15
18.688020699395807,48,16
16.233870244640208,48,17
14.94979273643243,48,18
15.420240624244881,48,19
15.74217741517077,48,20
1.9026608087364236,48,21
2.106606162016668,48,22
2.166558253394274,48,23
1.1904324663075352,48,24
0.14023425742100665,48,25
-0.7287362967281795,48,26
-0.8006851461370401,48,27
-1.6240234231469353,48,28
-1.7758695206016164,48,29
-2.77540575735508,48,30
-6.579965596489917,48,31
-8.291124613950124,48,32
13.766602887478134,49,3
5.630772645509589,49,4
3.299619803961414,49,5
3.6137158261623243,49,6
3.992818773005569,49,7
7.437015579640789,49,8
8.282922128697985,49,9
7.494530569134071,49,10
17.579963220867835,49,11
16.59358872616392,49,12
17.773073929270865,49,13
16.717053523660553,49,14
16.88290751038602,49,15
18.691700988400093,49,16
16.237543007491112,49,17
14.95337518544274,49,18
15.42382307325519,49,19
15.745752338027698,49,20
1.9104691928712851,49,21
2.114358100001157,49,22
2.1743101913787632,49,23
1.1978720689266291,49,24
0.63396487500893,49,25
-0.7233583154840232,49,26
-0.7953071648928838,49,27
-1.618645441902779,49,28
-1.77049153935746,49,29
-2.527081715623839,49,30
-6.505326227850321,49,31
-7.829266363061643,49,32
14.3413731693551,50,3
6.243648623532921,50,4
5.637904672839163,50,5
5.84462056430722,50,6
5.946957863636106,50,7
5.964736669036214,50,8
6.9578976776248025,50,9
6.182994891102341,50,10
16.31648737899547,50,11
15.152021822715724,50,12
16.344734019687706,50,13
15.340704622366626,50,14
15.519632494104343,50,15
17.33898643990557,50,16
15.510399513688126,50,17
14.44316286700547,50,18
15.139941082794392,50,19
15.473673697105085,50,20
1.4777710393446324,50,21
1.5830287419544335,50,22
1.5857295477177602,50,23
0.5255755673480573,50,24
-0.053503502246956935,50,25
-0.9531069547527193,50,26
-1.031378041080706,50,27
-1.8361877370404052,50,28
-1.988033834495086,50,29
-3.0759935797872378,50,30
-6.805300482499503,50,31
-8.054810756529239,50,32
12.546916188288362,51,3
6.798944447175371,51,4
6.438382246166238,51,5
6.602484196981285,51,6
6.888209889075318,51,7
5.647175166602249,51,8
6.703612039171314,51,9
5.950675225138872,51,10
16.19697824674966,51,11
15.179290850899758,51,12
16.446432883387246,51,13
15.501314232790989,51,14
15.767351872545994,51,15
17.58388307729049,51,16
15.687875095692439,51,17
14.61426915669184,51,18
15.333604718847267,51,19
15.687766020786125,51,20
1.7258141052331661,51,21
1.6065515506073043,51,22
1.6321536477888583,51,23
0.5405588826704464,51,24
-0.03860731930983746,51,25
-0.7728481091717669,51,26
-0.7503648677671149,51,27
-1.5112654880128984,51,28
-1.6373137392165416,51,29
-2.7146845167783127,51,30
-6.165868258296625,51,31
-7.291364835998807,51,32
11.766503090914478,52,3
6.7258090473570125,52,4
6.389368104484788,52,5
6.650613398776072,52,6
6.967990371045447,52,7
5.481253666784262,52,8
6.490221814656322,52,9
5.821571745104488,52,10
16.177144567814278,52,11
15.20557920449334,52,12
16.437686878471716,52,13
15.534092314626452,52,14
15.799959851639397,52,15
17.616491056383893,52,16
15.684302260179026,52,17
14.632424101668981,52,18
15.181666997522209,52,19
15.473770193867146,52,20
1.6906702930382613,52,21
1.53727825011859,52,22
1.6749978675258679,52,23
0.5440894871616639,52,24
-0.03347882294903609,52,25
-0.7656543049995901,52,26
-0.7155103319482277,52,27
-1.5183841621808973,52,28
-1.6949502550952658,52,29
-2.7120761858749547,52,30
-6.170280666126089,52,31
-7.309553086623596,52,32
12.482325701215975,53,3
5.714864075251761,53,4
5.211133219157151,53,5
5.364165623499157,53,6
5.974151307267392,53,7
4.77879342448825,53,8
5.7927942752746935,53,9
5.440872796714113,53,10
15.870937769232668,53,11
14.921041100960743,53,12
16.152804685415326,53,13
15.169521734078941,53,14
15.437363584058843,53,15
17.33554899093468,53,16
15.415099709152562,53,17
14.357814003281112,53,18
14.9387986153256,53,19
15.269890254965079,53,20
1.4801930499208402,53,21
1.3183882713452175,53,22
1.4083519677737026,53,23
0.2770594133836565,53,24
-0.34022927496484906,53,25
-1.110684590092399,53,26
-1.0558938423540334,53,27
-1.7272568562531747,53,28
-1.9065261343595385,53,29
-2.948926009196763,53,30
-6.398610243462011,53,31
-7.577660210245901,53,32
14.332777058644096,54,3
6.0596024843179075,54,4
4.780106185715731,54,5
4.683653265558982,54,6
5.879053288159754,54,7
6.427058789702085,54,8
5.792108639463106,54,9
5.287924785497904,54,10
15.537658547613411,54,11
14.714134010862152,54,12
16.084505616887345,54,13
15.269479611895488,54,14
15.598449964555321,54,15
17.553522732665108,54,16
15.613496440227193,54,17
14.537246452356664,54,18
15.106575603142472,54,19
15.426514756382526,54,20
1.3137941634993386,54,21
1.0667558248037086,54,22
1.1285919817258883,54,23
0.21214595866726688,54,24
-0.3505022060089927,54,25
-1.09357443745487,54,26
-1.0393426487112727,54,27
-1.7257104416128088,54,28
-1.9161359925716748,54,29
-2.6004108432431066,54,30
-6.384796868961633,54,31
-7.567344320297214,54,32
16.86373760335107,55,3
8.708233225008366,55,4
4.70002163246761,55,5
3.963523362080518,55,6
5.362239874153827,55,7
5.911238849446304,55,8
6.849134046554446,55,9
4.514918793202763,55,10
14.833304640772011,55,11
14.425726545633285,55,12
15.878668238510006,55,13
15.157285889086815,55,14
15.554843347370788,55,15
17.50545745900891,55,16
15.653900007135844,55,17
14.606711769577961,55,18
15.287848308521772,55,19
15.652944468952972,55,20
1.6585103210825767,55,21
1.6477912990343135,55,22
1.7668787415707699,55,23
0.9619625096548843,55,24
0.41927079425464336,55,25
-0.2673151981313948,55,26
-0.1732328154590725,55,27
-0.7947136478943078,55,28
-0.9574447876233694,55,29
-1.631465752071923,55,30
-5.081981479902801,55,31
-6.6455332427968505,55,32
16.290351228852145,56,3
7.997656039702155,56,4
4.55373414770426,56,5
3.623606470333045,56,6
3.9997613091789197,56,7
4.551365494616376,56,8
5.48719587873759,56,9
3.446990443870094,56,10
14.022578428266486,56,11
13.69191688269833,56,12
15.219823859096788,56,13
14.468694942773693,56,14
14.925465529390955,56,15
16.795334946287852,56,16
14.98609870370395,56,17
13.98815788661761,56,18
14.718612760555766,56,19
15.086776058890283,56,20
1.167972644390939,56,21
1.1472959649879528,56,22
1.3562310814200838,56,23
0.5513852155142136,56,24
0.01583385767793588,56,25
-0.6418644346856865,56,26
-0.5415645472739834,56,27
-1.1491451813650417,56,28
-1.2956497216506406,56,29
-1.9410650448527353,56,30
-5.35325274423307,56,31
-6.894814338678697,56,32
17.001142071098176,57,3
8.117127139357375,57,4
7.974491340542162,57,5
4.337190742746649,57,6
4.000813963068721,57,7
5.047232107524436,57,8
6.3347318192831015,57,9
6.059342423248931,57,10
15.157854780390107,57,11
14.64129978066022,57,12
16.025677965936257,57,13
15.231250371181293,57,14
15.821904954367014,57,15
17.52964557080444,57,16
15.768722234735934,57,17
14.625137407508738,57,18
15.35200940033141,57,19
15.720361485851283,57,20
1.7206817352861212,57,21
1.8182396784929353,57,22
2.027174794925067,57,23
1.0769202274590637,57,24
0.5504208265194646,57,25
-0.1502991169814467,57,26
-0.026582686492677865,57,27
-0.6627157539491773,57,28
-0.8104811430390502,57,29
-1.4299951756014573,57,30
-4.844939011086733,57,31
-5.874467333696251,57,32
12.672120667253685,58,3
5.744851797413128,58,4
5.391882530212621,58,5
4.077837399393698,58,6
3.1909229369476875,58,7
3.8342848057985734,58,8
4.95953426476722,58,9
4.376958457624175,58,10
14.072396824836167,58,11
13.559633088848468,58,12
14.43802647959403,58,13
13.530585774572447,58,14
14.298632177603205,58,15
16.3198043485642,58,16
14.785531672888878,58,17
13.82435679288572,58,18
14.628852093849758,58,19
14.809761180559715,58,20
0.530717262829151,58,21
0.5696422926645011,58,22
0.7866091637783954,58,23
-0.05623067429476014,58,24
-0.5808801749779952,58,25
-1.2361942977108829,58,26
-1.1004111899842977,58,27
-1.7921004913953995,58,28
-1.9655224517881131,58,29
-2.5671548668362694,58,30
-5.937625695078527,58,31
-7.348836916064699,58,32
14.83586144136814,59,3
7.284365724544893,59,4
5.632463130504613,59,5
3.750973494029158,59,6
2.8357233892170153,59,7
2.9657511406448926,59,8
4.037053855876234,59,9
3.6967190835836714,59,10
13.626484417354328,59,11
13.13244977852452,59,12
14.111174156207214,59,13
13.299687839209831,59,14
14.069948354162737,59,15
16.08713572213822,59,16
14.512963198655966,59,17
13.557790348283593,59,18
14.39251385075164,59,19
14.589911532213119,59,20
0.2373169435824502,59,21
0.25676327228788354,59,22
0.49633539544788013,59,23
-0.34640819518355526,59,24
-0.8697236142344389,59,25
-1.5000309255834845,59,26
-1.3658602833160003,59,27
-2.118298015200061,59,28
-2.269652171292385,59,29
-2.933848865153458,59,30
-6.269849703897275,59,31
-7.597526470677397,59,32
ideal (days, days) = (28, 16) with netR of 22.52596008977803
